Date,Price,Volume,RSI,ROC,OBV
2022-06-02,198.8600006103516,31951600,51.296713923894245,3.443609513121304,-395407400.0
2022-06-03,190.77999877929688,19465000,46.44125186486795,-0.26660804262410576,-414872400.0
2022-06-06,194.25,30574200,48.687546166039716,0.36685271184107027,-384298200.0
2022-06-07,195.6499938964844,18828700,49.60587318137243,-0.2955724627645373,-365469500.0
2022-06-08,196.63999938964844,22267200,50.283470266471866,8.473080711486492,-343202300.0
2022-06-09,184.0,23501600,42.43766969600353,0.09247574783877166,-366703900.0
2022-06-10,175.57000732421875,27450800,38.16108069103619,-8.380732218012998,-394154700.0
2022-06-13,164.25999450683594,31749300,33.310948563498776,-15.820227337418402,-425904000.0
2022-06-14,163.72999572753906,27244300,33.09865360144002,-15.446190743847055,-453148300.0
2022-06-15,169.35000610351562,30008300,37.63728227838635,-10.225823446006299,-423140000.0
2022-06-16,160.8699951171875,26944100,33.90017383128921,-19.103894889149732,-450084100.0
2022-06-17,163.74000549316406,31374200,36.20878121151311,-14.173390008988275,-418709900.0
2022-06-21,157.0500030517578,50724900,33.29006482758345,-19.15057757953266,-469434800.0
2022-06-22,155.85000610351562,47267800,32.77965281449669,-20.342442644811108,-516702600.0
2022-06-23,158.75,40499200,35.359035041985955,-19.26871415137069,-476203400.0
2022-06-24,170.16000366210938,68736000,44.39907503334974,-7.521737140157947,-407467400.0
2022-06-27,169.49000549316406,29174600,44.009864071516965,-3.4630071068043944,-436642000.0
2022-06-28,160.67999267578125,27744500,39.149936363964216,-2.179472757078227,-464386500.0
2022-06-29,163.94000244140625,28595200,41.71480473365127,0.1282640440647631,-435791300.0
2022-06-30,161.25,35250600,40.20874225119409,-4.782997231523256,-471041900.0
2022-07-01,160.02999877929688,31423900,39.51199698080516,-0.5221584903255083,-502465800.0
2022-07-05,168.19000244140625,28618600,46.224064093664765,2.7177212647815363,-473847200.0
2022-07-06,169.77000427246094,23085900,47.44022889222924,8.099332042999752,-450761300.0
2022-07-07,172.19000244140625,24083400,49.33037036618613,10.48443740646221,-426677900.0
2022-07-08,170.8800048828125,19249200,48.31742788356197,7.640947957677158,-445927100.0
2022-07-11,162.8800048828125,21885600,42.5687789575341,-4.278325471685429,-467812700.0
2022-07-12,163.27000427246094,16639700,42.92528292772196,-3.6698336297794176,-451173000.0
2022-07-13,163.49000549316406,16555100,43.13970587898405,1.7488255821948018,-434617900.0
2022-07-14,158.0500030517578,23765200,39.21638567836923,-3.5927774197475615,-458383100.0
2022-07-15,164.6999969482422,23342800,45.71556783463932,2.139532991157944,-435040300.0
2022-07-18,167.22999572753906,23574300,47.99386573518725,4.4991545355017815,-411466000.0
2022-07-19,175.77999877929688,25933700,54.88494634692476,4.5127511907462114,-385532300.0
2022-07-20,183.08999633789065,24784300,59.79059106587261,7.845904300062734,-360748000.0
2022-07-21,183.1699981689453,27195800,59.842056241558126,6.376674354990719,-333552200.0
2022-07-22,169.27000427246094,42583900,48.27962797769857,-0.9421819781990748,-376136100.0
2022-07-25,166.64999389648438,26166300,46.457529926167815,2.3145806118954004,-402302400.0
2022-07-26,159.14999389648438,28468400,41.615715599225,-2.523433740530312,-430770800.0
2022-07-27,169.5800018310547,43846600,49.49825985237321,3.7249961057376435,-386924200.0
2022-07-28,160.72000122070312,73214300,44.0567802299915,1.6893376256822634,-460138500.0
2022-07-29,159.10000610351562,42065400,43.12330299554726,-3.400115937152315,-502203900.0
2022-08-01,159.92999267578125,40596700,43.78053653338336,-4.3652474067220615,-461607200.0
2022-08-02,160.19000244140625,27374500,43.99885252650822,-8.869038824755526,-434232700.0
2022-08-03,168.8000030517578,31721900,50.81073841623206,-7.80490118081646,-402510800.0
2022-08-04,170.57000732421875,23938200,52.10063823238937,-6.878850778338197,-378572600.0
2022-08-05,167.11000061035156,25832700,49.37492931578179,-1.2760699519051122,-404405300.0
2022-08-08,170.25,27299100,51.83746792419501,2.1602197631953146,-377106200.0
2022-08-09,168.52999877929688,18655100,50.39150029942178,5.89381416433703,-395761300.0
2022-08-10,178.33999633789062,30262100,57.647805423777385,5.16570020771856,-365499200.0
2022-08-11,177.49000549316406,24079100,56.871585455148576,10.434298248562168,-389578300.0
2022-08-12,180.5,21274000,58.978051466074696,13.450655610007223,-368304300.0
2022-08-15,180.88999938964844,15878700,59.25572879583214,13.10573855671866,-352425600.0
2022-08-16,179.47000122070312,21156700,57.72363157274965,12.03570665176128,-373582300.0
2022-08-17,174.85000610351562,20118100,52.92866749856033,3.5841249658643326,-393700400.0
2022-08-18,174.66000366210938,18844500,52.73465479519553,2.397840278048635,-412544900.0
2022-08-19,167.9600067138672,26240800,46.2909529805845,0.5086506495189269,-438785700.0
2022-08-22,163.0500030517578,19499700,42.21954374193995,-4.229073097352243,-458285400.0
2022-08-23,161.11000061035156,18111800,40.69650519254247,-4.402775899062561,-476397200.0
2022-08-24,163.25999450683594,20891500,43.14438643659126,-8.455759863582967,-455505700.0
2022-08-25,168.77999877929688,15550500,48.968565322128484,-4.907322352977584,-439955200.0
2022-08-26,161.77999877929688,24023600,42.95880858944375,-10.371191812023895,-463978800.0
2022-08-29,159.1699981689453,20052700,40.94124244027035,-12.00729796782014,-484031500.0
2022-08-30,157.16000366210938,19567900,39.40634060200419,-12.431045526744079,-503599400.0
2022-08-31,162.92999267578125,40953000,45.699753013406415,-6.81727938898522,-462646400.0
2022-09-01,165.36000061035156,30145700,48.142550974442884,-5.324632346710157,-432500700.0
2022-09-02,160.32000732421875,22634200,43.74674570691249,-4.548701526705557,-455134900.0
2022-09-06,158.5399932861328,19339800,42.27847278341618,-2.7660286299984738,-474474700.0
2022-09-07,160.38999938964844,16831200,44.36833434803032,-0.4469003897805579,-457643500.0
2022-09-08,162.05999755859375,22530800,46.259833833802034,-0.7350220437450372,-435112700.0
2022-09-09,169.14999389648438,22086800,53.48995568891656,0.21921739534511708,-413025900.0
2022-09-12,168.9600067138672,23220400,53.28308500569313,4.438130787950745,-436246300.0
2022-09-13,153.1300048828125,44444100,39.55595068251504,-3.794680753669344,-480690400.0
2022-09-14,151.47000122070312,43064200,38.43764618691207,-3.6205155948199397,-523754600.0
2022-09-15,149.5500030517578,34606300,37.130118100887664,-8.212109633275833,-558360900.0
2022-09-16,146.2899932861328,40122800,34.95583216392559,-11.532418513443666,-598483700.0
2022-09-19,148.02000427246094,22169500,37.06211699698984,-7.672157241661825,-576314200.0
2022-09-20,146.08999633789062,23217400,35.67421721419342,-7.85290619116682,-599531600.0
2022-09-21,142.1199951171875,38338600,32.94154187603344,-11.390987182483947,-637870200.0
2022-09-22,142.82000732421875,34418500,33.902966432065064,-11.872140271641474,-603451700.0
2022-09-23,140.41000366210938,31710700,32.19175724413187,-16.990831375355043,-635162400.0
2022-09-26,136.3699951171875,30497000,29.503401384487525,-19.28859511225677,-665659400.0
2022-09-27,134.39999389648438,30826500,28.263910830952906,-12.231444125311597,-696485900.0
2022-09-28,141.61000061035156,32658500,38.45494292923613,-6.509540193364627,-663827400.0
2022-09-29,136.41000366210938,38985400,34.6334874739301,-8.786358489809466,-702812800.0
2022-09-30,135.67999267578125,33166400,34.12085335773642,-7.252717955628829,-735979200.0
2022-10-03,138.61000061035156,27723100,38.08226886604214,-6.3572513109703355,-708256100.0
2022-10-04,140.27999877929688,34670700,40.286253853253164,-3.9769989076841705,-673585400.0
2022-10-05,138.97999572753906,27979300,39.118924087524825,-2.2094001530603036,-701564700.0
2022-10-06,139.07000732421875,36231100,39.25018047402489,-2.6256825428436215,-665333600.0
2022-10-07,133.4499969482422,33214800,34.280698468354224,-4.956916553193846,-698548400.0
2022-10-10,133.7899932861328,24024000,34.81836931733134,-1.8919131212387308,-674524400.0
2022-10-11,128.5399932861328,38481400,30.64866836214497,-4.36011969975606,-713005800.0
2022-10-12,127.5,34605200,29.885169968965368,-9.963985982300837,-747611000.0
2022-10-13,130.2899932861328,34325700,34.59256800509657,-4.48648208465412,-713285300.0
2022-10-14,126.76000213623048,23559400,31.693267726230793,-6.574285835101589,-736844700.0
2022-10-17,134.0399932861328,29612200,42.41285074816807,-3.2970256865271663,-707232500.0
2022-10-18,132.8000030517578,25445000,41.22610207805953,-5.3321897580761775,-732677500.0
2022-10-19,133.22999572753906,30691000,41.8338993086789,-4.13728606760968,-701986500.0
2022-10-20,131.52999877929688,26356300,40.0696438421044,-5.421735922788573,-728342800.0
2022-10-21,130.00999450683594,46348600,38.50598255171701,-2.577746361987876,-774691400.0
2022-10-24,129.72000122070312,63563400,38.199705095835135,-3.0420750950523767,-838254800.0
2022-10-25,137.50999450683594,38433200,49.76002947876433,6.978373805213844,-799821600.0
2022-10-26,129.82000732421875,82791500,41.50603875833772,1.8196135876225483,-882613100.0
2022-10-27,97.94000244140624,232316600,23.846357877505035,-24.82922136136889,-1114929700.0
2022-10-28,99.1999969482422,95928300,25.200931791296505,-21.741878134688907,-1019001400.0
2022-10-31,93.16000366210938,121361400,23.081459320256936,-30.49835248555828,-1140362800.0
2022-11-01,95.1999969482422,110189600,25.364601731125262,-28.31325695742739,-1030173200.0
2022-11-02,90.54000091552734,71821100,23.638511171242822,-32.042329941460444,-1101994300.0
2022-11-03,88.91000366210938,60664000,23.04769942605879,-32.40325059890139,-1162658300.0
2022-11-04,90.79000091552734,55638100,25.364711216000803,-30.166906582898445,-1107020200.0
2022-11-07,96.72000122070312,81987300,32.29005418485447,-25.43940771620441,-1025032900.0
2022-11-08,96.47000122070312,52088300,32.15459449343983,-29.84509848416336,-1077121200.0
2022-11-09,101.47000122070312,107677300,37.77681915240528,-21.837932910227742,-969443900.0
2022-11-10,111.87000274658205,80671000,47.518654706386975,14.22299362664361,-888772900.0
2022-11-11,113.0199966430664,59961700,48.47920032800854,13.931451733849155,-828811200.0
2022-11-14,114.22000122070312,53395000,49.51750755607347,22.60626527557705,-775416200.0
2022-11-15,117.08000183105467,50670500,52.00035053355937,22.983199143071474,-724745700.0
2022-11-16,113.2300033569336,33287800,48.53949973789214,25.060749074407163,-758033500.0
2022-11-17,111.4499969482422,35093800,46.982604516563356,25.35147042822432,-793127300.0
2022-11-18,112.0500030517578,33357700,47.5928067268836,23.416677962159227,-759769600.0
2022-11-21,109.86000061035156,24351100,45.53286933628177,13.585607137932708,-784120700.0
2022-11-22,111.44000244140624,29029000,47.30493702023612,15.51777861643735,-755091700.0
2022-11-23,112.23999786376952,21343100,48.22346707101993,10.613971137776002,-733748600.0
2022-11-25,111.41000366210938,12007600,47.30221774279883,-0.4111907331536435,-745756200.0
2022-11-28,108.77999877929688,23309400,44.40728076807432,-3.751546619807522,-769065600.0
2022-11-29,109.45999908447266,23899200,45.33876242435909,-4.1673980785842275,-745166400.0
2022-11-30,118.0999984741211,43348600,55.533549133328094,0.8711962992093758,-701817800.0
2022-12-01,120.44000244140624,36551400,57.82765772686208,6.367569434529341,-665266400.0
2022-12-02,123.48999786376952,39950500,60.67547590104076,10.803051812660659,-625315900.0
2022-12-05,122.43000030517578,35474900,59.179763411618936,9.263718849363434,-660790800.0
2022-12-06,114.12000274658205,43689200,48.98496883210065,3.8776644024786977,-704480000.0
2022-12-07,113.93000030517578,29461100,48.77806298044982,2.234384250914534,-733941100.0
2022-12-08,115.33000183105467,30619400,50.439188155596945,2.7530328101356805,-703321700.0
2022-12-09,115.9000015258789,26033400,51.13402640255328,4.0301568227096185,-677288300.0
2022-12-12,114.70999908447266,24747100,49.57147240085277,5.451370078802009,-702035400.0
2022-12-13,120.1500015258789,44701100,56.16584666836171,9.766126923824059,-657334300.0
2022-12-14,121.58999633789062,36922000,57.74114056968879,2.955121006656314,-620412300.0
2022-12-15,116.1500015258789,34531000,50.37579506490597,-3.56194024291423,-654943300.0
2022-12-16,119.43000030517578,67064000,54.17158752742283,-3.287713684368676,-587879300.0
2022-12-19,114.4800033569336,29769900,48.181843753233885,-6.493503984665184,-617649200.0
2022-12-20,117.08999633789062,28742500,51.24304809585618,2.602517980922081,-588906700.0
2022-12-21,119.76000213623048,20392800,54.222394398891595,5.117178807547007,-568513900.0
2022-12-22,117.12000274658205,23618100,50.90984388683496,1.552068748034463,-592132000.0
2022-12-23,118.04000091552734,17796600,52.01011905158824,1.8464187760779405,-574335400.0
2022-12-27,116.87999725341795,21392300,50.47397657043559,1.8917253824989544,-595727700.0
2022-12-28,115.62000274658205,19612500,48.78837855478121,-3.770286077209206,-615340200.0
2022-12-29,120.26000213623048,22366200,54.77764482349965,-1.093835218124506,-592974000.0
2022-12-30,120.33999633789062,19583800,54.87562575311665,3.6073997046639494,-573390200.0
2023-01-03,124.73999786376952,35528500,60.00823238832476,4.44611700998514,-537861700.0
2023-01-04,127.37000274658205,32397100,62.73656951802204,11.259607801948723,-505464600.0
2023-01-05,126.94000244140624,25447100,61.99190729239038,8.41233786965978,-530911700.0
2023-01-06,130.02000427246094,27584500,65.1800220293696,8.567135899479528,-503327200.0
2023-01-09,129.47000122070312,26649100,64.14530511319455,10.544738887039928,-529976300.0
2023-01-10,132.99000549316406,28684400,67.68138862623437,12.665202017691746,-501291900.0
2023-01-11,132.88999938964844,25423000,67.47777574941577,13.697811868969989,-526714900.0
2023-01-12,136.7100067138672,30757700,71.05929623705853,18.240791788865973,-495957200.0
2023-01-13,136.97999572753906,22423800,71.29986416747043,13.903204136291446,-473533400.0
2023-01-17,135.36000061035156,21147600,67.66534279450654,12.481306905052381,-494681000.0
2023-01-18,133.02000427246094,20215500,62.69403235677875,6.63781188912167,-514896500.0
2023-01-19,136.14999389648438,28625200,66.26434425584709,6.893295878599592,-486271300.0
2023-01-20,139.3699951171875,28688600,69.49840531876774,9.792021771481195,-457582700.0
2023-01-23,143.27000427246094,27470100,72.8884656672385,10.190739551303363,-430112600.0
2023-01-24,143.13999938964844,21970200,72.59880264160556,10.558429010626579,-452082800.0
2023-01-25,141.5,26622000,68.88005713088985,6.398972971900041,-478704800.0
2023-01-26,147.3000030517578,25482100,73.96017981678011,10.843557625324095,-453222700.0
2023-01-27,151.74000549316406,35771900,77.04890011990246,10.994073616538191,-417450800.0
2023-01-30,147.05999755859375,28040100,67.9057617712809,7.358740068224545,-445490900.0
2023-01-31,148.97000122070312,29842100,69.49668137355059,10.054669436305218,-415648800.0
2023-02-01,153.1199951171875,55661000,72.66702283858963,15.110502329827291,-359987800.0
2023-02-02,188.7700042724609,150475700,86.06537056355323,38.64855874762936,-209512100.0
2023-02-03,186.52999877929688,76809700,83.30227879343288,33.83798903232758,-286321800.0
2023-02-06,186.05999755859372,42483800,82.70232312440197,29.86667970272252,-328805600.0
2023-02-07,191.6199951171875,47080700,84.15605987700629,33.86893665939545,-281724900.0
2023-02-08,183.42999267578125,36139100,74.25628494116305,29.63250365779593,-317864000.0
2023-02-09,177.9199981689453,37118800,68.42447676394785,20.787504740531702,-354982800.0
2023-02-10,174.14999389648438,33433600,64.68143217818236,14.768675096911,-388416400.0
2023-02-13,179.42999267578125,31463200,67.37335495135012,22.011420953743844,-356953200.0
2023-02-14,179.47999572753906,24034600,67.39869700710837,20.480629829380568,-332918600.0
2023-02-15,177.16000366210938,25308900,64.88067536748802,15.700110574404924,-358227500.0
2023-02-16,172.44000244140625,25827500,59.971660723287535,-8.650739768742477,-384055000.0
2023-02-17,172.8800048828125,24171300,60.27341805065436,-7.317854493011122,-359883700.0
2023-02-21,172.0800018310547,34592600,59.39667242356585,-7.513703058679488,-394476300.0
2023-02-22,171.1199951171875,22433200,58.30072665143052,-10.69825723952398,-416909500.0
2023-02-23,172.0399932861328,20017800,59.07994740281611,-6.209453112600105,-396891700.0
2023-02-24,170.38999938964844,19791300,57.02190735774519,-4.232238566092327,-416683000.0
2023-02-27,169.5399932861328,19277000,55.940804980478106,-2.647143710548605,-435960000.0
2023-02-28,174.94000244140625,46051100,60.99964326921772,-2.5023632712776855,-389908900.0
